,Unnamed: 0,person_scene,series_num,num_lines,num_words
805,805,Penny,Series 01,3,28
806,806,Leonard,Series 01,2,28
807,807,Penny,Series 01,1,17
808,808,Leonard,Series 01,1,3
809,809,Penny,Series 01,1,1
810,810,Leonard,Series 01,3,27
811,811,Penny,Series 01,1,1
812,812,Leonard,Series 01,2,20
813,813,Penny,Series 01,1,3
814,814,Leonard,Series 01,3,56
815,815,Penny,Series 01,1,3
816,816,Leonard,Series 01,2,8
817,817,Penny,Series 01,1,1
818,818,Leonard,Series 01,1,4
820,820,Penny,Series 01,1,13
821,821,Leonard,Series 01,1,9
822,822,Penny,Series 01,2,15
823,823,Leonard,Series 01,1,8
824,824,Penny,Series 01,1,1
825,825,Leonard,Series 01,1,7
826,826,Penny,Series 01,2,13
827,827,Leonard,Series 01,2,11
828,828,Penny,Series 01,3,11
829,829,Leonard,Series 01,1,1
830,830,Penny,Series 01,1,7
831,831,Leonard,Series 01,2,30
832,832,Penny,Series 01,1,5
833,833,Leonard,Series 01,5,46
835,835,Sheldon,Series 01,1,5
836,836,Leonard,Series 01,1,1
837,837,Sheldon,Series 01,1,7
838,838,Teleplay,Series 01,1,4
839,839,Story,Series 01,1,2
841,841,Sheldon,Series 01,1,8
842,842,Leonard,Series 01,1,8
843,843,Sheldon,Series 01,2,44
844,844,Leonard,Series 01,1,1
845,845,Sheldon,Series 01,2,7
846,846,Leonard,Series 01,1,21
847,847,Sheldon,Series 01,2,11
848,848,Leonard,Series 01,1,7
849,849,Sheldon,Series 01,2,17
850,850,Leonard,Series 01,1,7
851,851,Sheldon,Series 01,1,16
852,852,Leonard,Series 01,1,4
853,853,Sheldon,Series 01,1,8
854,854,Leonard,Series 01,1,1
855,855,Sheldon,Series 01,1,1
856,856,Leonard,Series 01,2,20
857,857,Sheldon,Series 01,3,69
858,858,Leonard,Series 01,2,5
859,859,Sheldon,Series 01,1,12
860,860,Leonard,Series 01,1,6
862,862,Raj,Series 01,2,9
863,863,Leonard,Series 01,1,7
864,864,Raj,Series 01,3,21
865,865,Sheldon,Series 01,1,8
866,866,Leonard,Series 01,2,12
867,867,Sheldon,Series 01,1,16
868,868,Howard,Series 01,2,17
869,869,Summer,Series 01,1,7
870,870,Howard,Series 01,2,2
871,871,Sheldon),Series 01,1,7
872,872,Gablehouser,Series 01,1,4
873,873,Howard,Series 01,1,2
874,874,Gablehouser,Series 01,1,8
875,875,Sheldon,Series 01,2,9
877,877,Sheldon,Series 01,1,6
878,878,Leonard,Series 01,1,20
879,879,Sheldon,Series 01,1,12
881,881,Leonard,Series 01,1,1
882,882,Sheldon,Series 01,1,1
883,883,Leonard,Series 01,1,6
884,884,Sheldon,Series 01,2,8
885,885,Leonard,Series 01,1,8
886,886,Sheldon,Series 01,1,27
887,887,Leonard,Series 01,2,10
888,888,Sheldon,Series 01,1,3
889,889,Leonard,Series 01,1,18
890,890,Sheldon,Series 01,5,63
891,891,Leonard,Series 01,2,11
892,892,Sheldon,Series 01,1,13
893,893,Leonard,Series 01,1,5
894,894,Sheldon,Series 01,2,10
895,895,round),Series 01,2,14
896,896,Sheldon,Series 01,1,22
897,897,Penny,Series 01,1,3
898,898,Sheldon,Series 01,2,7
899,899,Penny,Series 01,1,2
900,900,Sheldon,Series 01,1,14
901,901,Penny,Series 01,1,4
902,902,Sheldon,Series 01,1,14
903,903,Penny,Series 01,1,2
905,905,Penny,Series 01,1,9
906,906,Sheldon,Series 01,2,14
907,907,Penny,Series 01,1,5
908,908,Sheldon,Series 01,3,8
909,909,Penny,Series 01,2,20
910,910,Sheldon,Series 01,3,19
911,911,Penny,Series 01,1,4
912,912,Sheldon,Series 01,1,17
913,913,Penny,Series 01,2,2
914,914,Sheldon,Series 01,2,7
915,915,Penny,Series 01,1,3
916,916,Sheldon,Series 01,1,10
917,917,Penny,Series 01,1,4
918,918,Sheldon,Series 01,2,26
919,919,Penny,Series 01,1,1
920,920,Sheldon,Series 01,1,18
921,921,Penny,Series 01,1,2
922,922,Sheldon,Series 01,2,14
923,923,Penny,Series 01,2,5
924,924,Sheldon,Series 01,3,69
926,926,Sheldon,Series 01,3,21
927,927,Penny,Series 01,1,2
928,928,Sheldon,Series 01,3,18
929,929,Penny,Series 01,3,14
930,930,Sheldon,Series 01,1,27
931,931,Penny,Series 01,2,11
932,932,Sheldon,Series 01,3,30
933,933,Penny,Series 01,1,1
934,934,Sheldon,Series 01,1,3
935,935,Penny,Series 01,2,7
936,936,supplements),Series 01,1,2
937,937,Penny,Series 01,1,2
938,938,Sheldon,Series 01,2,30
939,939,Penny,Series 01,2,9
940,940,Sheldon,Series 01,1,7
942,942,Sheldon,Series 01,3,15
943,943,Penny,Series 01,2,23
944,944,Sheldon,Series 01,3,29
945,945,Penny,Series 01,1,1
946,946,Sheldon,Series 01,1,27
947,947,Penny,Series 01,1,10
948,948,Sheldon,Series 01,1,12
949,949,Penny,Series 01,1,9
950,950,Sheldon,Series 01,2,53
952,952,(entering),Series 01,1,11
953,953,Sheldon,Series 01,3,16
954,954,Leonard,Series 01,1,5
955,955,Sheldon,Series 01,2,4
956,956,Leonard,Series 01,1,7
957,957,Sheldon,Series 01,2,18
958,958,Leonard,Series 01,2,2
959,959,Sheldon,Series 01,1,22
960,960,Leonard,Series 01,1,2
961,961,Sheldon,Series 01,2,7
962,962,Leonard,Series 01,2,22
963,963,Sheldon,Series 01,2,11
964,964,Leonard,Series 01,1,3
965,965,Sheldon,Series 01,1,1
966,966,Leonard,Series 01,1,4
967,967,Sheldon,Series 01,4,31
969,969,Leonard,Series 01,1,8
970,970,Cooper,Series 01,1,6
971,971,Leonard,Series 01,5,43
972,972,round),Series 01,1,1
973,973,Cooper,Series 01,1,2
974,974,(mouths),Series 01,1,4
975,975,Cooper,Series 01,1,8
976,976,Sheldon,Series 01,1,2
977,977,Cooper,Series 01,1,7
978,978,Sheldon,Series 01,1,17
979,979,Cooper,Series 01,2,3
980,980,Sheldon,Series 01,1,4
981,981,Leonard,Series 01,2,21
982,982,Sheldon,Series 01,4,34
983,983,Leonard,Series 01,1,10
984,984,Sheldon,Series 01,1,7
985,985,Leonard,Series 01,1,5
986,986,Sheldon,Series 01,1,18
987,987,Cooper,Series 01,1,8
988,988,Sheldon,Series 01,3,34
989,989,Leonard,Series 01,1,4
990,990,Sheldon,Series 01,2,9
991,991,Cooper,Series 01,1,7
992,992,Leonard,Series 01,2,1
993,993,Cooper,Series 01,1,5
994,994,Leonard,Series 01,1,2
995,995,Cooper,Series 01,2,8
997,997,Leonard,Series 01,1,5
999,999,Cooper,Series 01,2,17
1000,1000,Penny,Series 01,1,9
1001,1001,Cooper,Series 01,2,25
1002,1002,Howard,Series 01,1,17
1003,1003,Cooper,Series 01,3,72
1004,1004,Leonard,Series 01,1,14
1005,1005,Cooper,Series 01,3,31
1006,1006,Leonard,Series 01,1,5
1007,1007,Cooper,Series 01,3,27
1008,1008,Penny,Series 01,1,8
1009,1009,Cooper,Series 01,3,87
1010,1010,Penny,Series 01,1,2
1011,1011,Cooper,Series 01,2,18
1012,1012,Leonard,Series 01,1,3
1013,1013,Cooper,Series 01,4,31
1014,1014,Leonard,Series 01,2,22
1015,1015,Cooper,Series 01,1,6
1016,1016,Howard,Series 01,1,2
1017,1017,Cooper,Series 01,6,75
1018,1018,Penny,Series 01,1,12
1019,1019,Cooper,Series 01,2,13
1020,1020,Penny,Series 01,1,1
1021,1021,Cooper,Series 01,1,1
1022,1022,Howard,Series 01,1,6
1023,1023,Cooper,Series 01,2,19
1024,1024,Leonard,Series 01,4,28
1025,1025,Cooper,Series 01,1,6
1027,1027,(entering),Series 01,2,4
1028,1028,Sheldon,Series 01,1,1
1029,1029,Cooper,Series 01,1,9
1030,1030,Sheldon,Series 01,2,16
1031,1031,Cooper,Series 01,1,7
1032,1032,Sheldon,Series 01,1,5
1033,1033,Cooper,Series 01,1,28
1034,1034,Sheldon,Series 01,1,1
1035,1035,Cooper,Series 01,2,17
1036,1036,Sheldon,Series 01,1,2
1037,1037,Cooper,Series 01,2,23
1038,1038,Sheldon,Series 01,1,1
1039,1039,Cooper,Series 01,1,16
1040,1040,Sheldon,Series 01,2,15
1041,1041,Cooper,Series 01,1,31
1042,1042,Sheldon,Series 01,1,2
1043,1043,Cooper,Series 01,4,31
1044,1044,Sheldon,Series 01,1,14
1046,1046,Cooper,Series 01,2,2
1047,1047,Leonard,Series 01,1,4
1048,1048,Cooper,Series 01,3,24
1050,1050,Cooper,Series 01,1,7
1051,1051,Gablehouser,Series 01,1,2
1052,1052,Cooper,Series 01,2,8
1053,1053,Sheldon,Series 01,1,2
1054,1054,Gablehouser,Series 01,1,2
1055,1055,Cooper,Series 01,2,8
1056,1056,Sheldon,Series 01,4,40
1057,1057,Cooper),Series 01,2,11
1058,1058,Cooper,Series 01,1,5
1059,1059,Gablehouser,Series 01,2,14
1060,1060,Cooper,Series 01,2,9
1061,1061,Gablehouser,Series 01,1,1
1062,1062,Cooper,Series 01,2,2
1063,1063,chair),Series 01,2,7
1064,1064,(leaving),Series 01,1,1
1065,1065,Leonard,Series 01,1,5
1066,1066,Sheldon,Series 01,1,5
1067,1067,Leonard,Series 01,1,3
1068,1068,Sheldon,Series 01,3,18
1069,1069,Leonard,Series 01,2,4
1071,1071,Cooper,Series 01,1,14
1072,1072,Sheldon,Series 01,2,3
1073,1073,Cooper,Series 01,1,2
1074,1074,Sheldon,Series 01,1,9
1075,1075,Cooper,Series 01,3,5
1076,1076,Teleplay,Series 01,1,4
1077,1077,Story,Series 01,1,4
1079,1079,Sheldon,Series 01,1,33
1080,1080,Howard,Series 01,1,15
1081,1081,Leonard,Series 01,1,25
1082,1082,Raj,Series 01,2,16
1083,1083,Penny,Series 01,1,6
1084,1084,Howard,Series 01,2,14
1085,1085,Leonard,Series 01,1,2
1086,1086,Penny,Series 01,1,4
1087,1087,Raj,Series 01,3,27
1088,1088,Penny,Series 01,2,15
1089,1089,Howard,Series 01,1,22
1090,1090,Penny,Series 01,2,2
1091,1091,Howard,Series 01,1,7
1092,1092,Penny,Series 01,1,5
1093,1093,Sheldon,Series 01,1,12
1094,1094,Penny,Series 01,2,5
1095,1095,Sheldon,Series 01,2,2
1096,1096,Leonard,Series 01,1,7
1097,1097,Sheldon,Series 01,2,21
1098,1098,Leonard,Series 01,3,7
1099,1099,Penny,Series 01,1,17
1100,1100,Sheldon,Series 01,3,15
1101,1101,Penny,Series 01,2,8
1102,1102,Sheldon,Series 01,1,21
1103,1103,Penny,Series 01,1,7
1104,1104,Sheldon,Series 01,2,7
1105,1105,Leonard,Series 01,2,3
1106,1106,Sheldon,Series 01,2,9
1107,1107,(entering),Series 01,2,4
1108,1108,Leonard,Series 01,2,2
1109,1109,Lesley,Series 01,1,7
1110,1110,Sheldon,Series 01,3,8
1111,1111,Leonard,Series 01,2,13
1112,1112,Howard,Series 01,2,8
1113,1113,Penny,Series 01,2,9
1114,1114,Leonard,Series 01,2,9
1115,1115,Penny,Series 01,2,5
1116,1116,Lesley,Series 01,3,26
1117,1117,Leonard,Series 01,1,5
1118,1118,Lesley,Series 01,2,27
1119,1119,Leonard,Series 01,1,4
1120,1120,Lesley,Series 01,1,8
1121,1121,Leonard,Series 01,1,4
1122,1122,Lesley,Series 01,2,18
1123,1123,Penny,Series 01,2,12
1124,1124,Leonard,Series 01,2,22
1125,1125,Howard,Series 01,2,12
1126,1126,Penny,Series 01,3,29
1127,1127,Leonard,Series 01,1,8
1128,1128,Sheldon,Series 01,2,10
1129,1129,Leonard,Series 01,1,3
1130,1130,Sheldon,Series 01,1,11
1131,1131,Penny,Series 01,2,12
1132,1132,Raj,Series 01,1,2
1133,1133,Howard,Series 01,1,4
1134,1134,Raj,Series 01,1,6
1135,1135,Howard,Series 01,1,15
1136,1136,Raj,Series 01,2,8
1138,1138,Leonard,Series 01,1,10
1139,1139,Sheldon,Series 01,4,49
1140,1140,Leonard,Series 01,5,84
1141,1141,Sheldon,Series 01,2,6
1142,1142,Leonard,Series 01,1,2
1143,1143,Sheldon,Series 01,2,20
1144,1144,Leonard,Series 01,1,5
1145,1145,Sheldon,Series 01,1,12
1147,1147,Lesley,Series 01,2,4
1148,1148,Leonard,Series 01,1,2
1149,1149,Lesley,Series 01,2,10
1150,1150,Lesley,Series 01,1,4
1151,1151,quartettist,Series 01,1,1
1152,1152,quartettist,Series 01,1,4
1153,1153,Leonard,Series 01,2,8
1154,1154,Lesley,Series 01,2,16
1155,1155,Leonard,Series 01,2,4
1156,1156,Lesley,Series 01,2,27
1157,1157,Leonard,Series 01,1,1
1158,1158,Lesley,Series 01,2,6
1159,1159,Leonard,Series 01,1,8
1160,1160,Lesley,Series 01,2,15
1161,1161,Leonard,Series 01,1,4
1162,1162,Lesley,Series 01,2,12
1163,1163,Leonard,Series 01,1,2
1164,1164,Lesley,Series 01,2,15
1165,1165,Leonard,Series 01,1,2
1166,1166,Lesley,Series 01,1,4
1167,1167,Leonard,Series 01,1,4
1168,1168,Lesley,Series 01,1,24
1169,1169,Leonard,Series 01,2,36
1170,1170,Lesley,Series 01,1,5
1171,1171,Leonard,Series 01,2,11
1172,1172,Lesley,Series 01,1,8
1173,1173,Leonard,Series 01,3,6
1174,1174,Lesley,Series 01,2,1
1175,1175,Leonard,Series 01,2,11
1176,1176,Lesley,Series 01,1,8
1177,1177,Leonard,Series 01,5,7
1178,1178,Leonard,Series 01,2,8
1179,1179,Lesley,Series 01,2,7
1181,1181,door),Series 01,1,7
1182,1182,Sheldon,Series 01,1,9
1183,1183,Penny,Series 01,1,3
1184,1184,Sheldon,Series 01,2,16
1185,1185,Penny,Series 01,2,15
1186,1186,Sheldon,Series 01,1,4
1187,1187,Sheldon,Series 01,1,1
1188,1188,Penny,Series 01,1,2
1189,1189,Sheldon,Series 01,1,4
1190,1190,Penny,Series 01,1,7
1191,1191,Sheldon,Series 01,1,5
1192,1192,Penny,Series 01,2,23
1193,1193,Sheldon,Series 01,1,10
1194,1194,Penny,Series 01,2,16
1195,1195,off),Series 01,2,5
1196,1196,Penny,Series 01,2,7
1197,1197,room),Series 01,1,4
1198,1198,Penny,Series 01,1,12
1199,1199,Sheldon,Series 01,3,28
1200,1200,Penny,Series 01,1,13
1201,1201,Sheldon,Series 01,2,11
1202,1202,Penny,Series 01,1,8
1203,1203,Sheldon,Series 01,3,20
1204,1204,Penny,Series 01,4,9
1205,1205,Sheldon,Series 01,2,5
1206,1206,Penny,Series 01,1,4
1207,1207,Sheldon,Series 01,2,25
1208,1208,Penny,Series 01,3,18
1209,1209,Sheldon,Series 01,9,34
1212,1212,Sheldon,Series 01,3,24
1213,1213,(entering),Series 01,1,5
1214,1214,Sheldon,Series 01,2,8
1215,1215,Leonard,Series 01,1,3
1216,1216,Sheldon,Series 01,3,19
1217,1217,Leonard,Series 01,2,13
1218,1218,Sheldon,Series 01,3,21
1219,1219,(entering),Series 01,2,3
1220,1220,Sheldon,Series 01,1,3
1221,1221,Lesley,Series 01,2,33
1222,1222,Sheldon,Series 01,1,1
1223,1223,Lesley,Series 01,3,12
1224,1224,Leonard,Series 01,2,8
1225,1225,Sheldon,Series 01,1,6
1226,1226,Lesley,Series 01,1,1
1227,1227,Sheldon,Series 01,1,8
1228,1228,Lesley,Series 01,1,2
1229,1229,Sheldon,Series 01,1,11
1230,1230,Lesley,Series 01,2,8
1231,1231,Sheldon,Series 01,1,5
1232,1232,Lesley,Series 01,3,18
1233,1233,Sheldon,Series 01,2,6
1235,1235,apartment),Series 01,2,16
1236,1236,(inside),Series 01,1,7
1237,1237,Penny,Series 01,1,3
1238,1238,Leonard,Series 01,1,2
1239,1239,Penny,Series 01,1,5
1240,1240,Leonard,Series 01,2,2
1241,1241,Penny,Series 01,2,11
1242,1242,Leonard,Series 01,1,17
1243,1243,Penny,Series 01,2,14
1244,1244,Leonard,Series 01,1,1
1245,1245,Sheldon,Series 01,1,3
1246,1246,Penny,Series 01,1,8
1247,1247,Leonard,Series 01,3,22
1248,1248,Sheldon,Series 01,2,14
1249,1249,Penny,Series 01,2,16
1250,1250,Leonard,Series 01,3,70
1251,1251,Sheldon,Series 01,1,15
1252,1252,Leonard,Series 01,2,29
1253,1253,Sheldon,Series 01,1,5
1254,1254,Leonard,Series 01,1,4
1255,1255,Sheldon,Series 01,1,3
1256,1256,Leonard,Series 01,1,6
1257,1257,Sheldon,Series 01,2,13
1258,1258,Leonard,Series 01,2,46
1259,1259,Sheldon,Series 01,1,1
1260,1260,Leonard,Series 01,2,1
1261,1261,Sheldon,Series 01,2,5
1263,1263,Leonard,Series 01,1,2
1264,1264,Lesley,Series 01,2,8
1265,1265,Leonard,Series 01,2,9
1266,1266,Lesley,Series 01,1,15
1267,1267,Leonard,Series 01,1,7
1268,1268,Lesley,Series 01,1,5
1269,1269,Leonard,Series 01,2,19
1270,1270,Lesley,Series 01,1,12
1271,1271,Leonard,Series 01,2,16
1272,1272,Lesley,Series 01,2,50
1273,1273,Leonard,Series 01,1,3
1274,1274,Lesley,Series 01,3,25
1275,1275,Leonard,Series 01,2,16
1276,1276,Lesley,Series 01,2,17
1277,1277,Leonard,Series 01,3,4
1278,1278,Lesley,Series 01,1,2
1279,1279,Leonard,Series 01,1,8
1280,1280,Lesley,Series 01,2,7
1281,1281,(leaving),Series 01,1,1
1282,1282,Howard,Series 01,1,6
1283,1283,Leonard,Series 01,1,2
1284,1284,Howard,Series 01,2,18
1285,1285,Leonard,Series 01,1,8
1286,1286,Howard,Series 01,2,4
1287,1287,Leonard,Series 01,1,7
1288,1288,Raj,Series 01,3,11
1289,1289,Leonard,Series 01,1,5
1291,1291,Sheldon,Series 01,2,10
1292,1292,Leonard,Series 01,1,2
1293,1293,Sheldon,Series 01,2,20
1294,1294,Leonard,Series 01,2,9
1295,1295,Sheldon,Series 01,3,18
1296,1296,Leonard,Series 01,1,1
1297,1297,Sheldon,Series 01,3,13
1298,1298,Penny,Series 01,2,4
1299,1299,Sheldon,Series 01,1,20
1300,1300,Penny,Series 01,1,3
1301,1301,Sheldon,Series 01,1,10
1302,1302,Penny,Series 01,1,16
1303,1303,Leonard,Series 01,2,14
1304,1304,Penny,Series 01,3,28
1305,1305,Leonard,Series 01,1,21
1306,1306,Sheldon,Series 01,3,35
1307,1307,Leonard,Series 01,1,6
1308,1308,Sheldon,Series 01,2,13
1309,1309,Leonard,Series 01,4,13
1311,1311,Raj,Series 01,2,15
1312,1312,Howard,Series 01,1,4
1313,1313,Leonard,Series 01,1,11
1314,1314,Howard,Series 01,2,15
1315,1315,Leonard,Series 01,2,14
1316,1316,Sheldon,Series 01,2,21
1317,1317,Leonard,Series 01,1,4
1318,1318,Sheldon,Series 01,2,15
1319,1319,Howard,Series 01,2,12
1320,1320,Sheldon,Series 01,2,6
1321,1321,Leonard,Series 01,1,18
1322,1322,(arriving),Series 01,1,3
1323,1323,Leonard,Series 01,1,2
1324,1324,Howard,Series 01,2,2
1325,1325,Penny,Series 01,1,8
1326,1326,Sheldon,Series 01,2,24
1327,1327,Penny,Series 01,1,21
1328,1328,Leonard,Series 01,1,2
1329,1329,Penny,Series 01,1,1
1330,1330,Howard,Series 01,1,4
1331,1331,Penny,Series 01,2,34
1332,1332,Sheldon,Series 01,1,1
1333,1333,Leonard,Series 01,1,6
1334,1334,Sheldon,Series 01,1,6
1335,1335,Leonard,Series 01,1,4
1336,1336,Sheldon,Series 01,1,1
1337,1337,Leonard,Series 01,1,7
1338,1338,Penny,Series 01,1,8
1339,1339,Sheldon,Series 01,1,3
1340,1340,Howard,Series 01,1,3
1341,1341,Penny,Series 01,2,2
1342,1342,Leonard,Series 01,1,4
1343,1343,Penny,Series 01,1,3
1344,1344,Sheldon,Series 01,1,9
1345,1345,Penny,Series 01,1,6
1346,1346,Leonard,Series 01,1,13
1347,1347,Penny,Series 01,1,1
1348,1348,Sheldon,Series 01,1,4
1349,1349,Penny,Series 01,1,1
1350,1350,Sheldon,Series 01,1,1
1351,1351,Penny,Series 01,1,2
1352,1352,Sheldon,Series 01,1,11
1353,1353,Penny,Series 01,3,9
1354,1354,Howard,Series 01,1,5
1357,1357,costume),Series 01,1,8
1358,1358,Leonard,Series 01,2,2
1359,1359,Sheldon,Series 01,1,9
1360,1360,Raj,Series 01,2,15
1361,1361,Sheldon,Series 01,2,11
1362,1362,Leonard,Series 01,1,8
1363,1363,Raj,Series 01,2,18
1364,1364,Howard,Series 01,2,13
1365,1365,Leonard,Series 01,1,14
1366,1366,All,Series 01,2,1
1367,1367,Leonard,Series 01,1,3
1368,1368,All,Series 01,1,1
1370,1370,Thor),Series 01,2,16
1371,1371,Leonard,Series 01,1,4
1372,1372,Raj,Series 01,5,65
1373,1373,Howard,Series 01,2,9
1374,1374,Raj,Series 01,3,29
1375,1375,Leonard,Series 01,1,18
1376,1376,Sheldon,Series 01,2,15
1377,1377,Leonard,Series 01,1,4
1378,1378,Sheldon,Series 01,2,8
1379,1379,Leonard,Series 01,3,29
1380,1380,Sheldon,Series 01,1,9
1381,1381,Leonard,Series 01,2,14
1382,1382,Sheldon,Series 01,3,25
1383,1383,Leonard,Series 01,4,40
1385,1385,Howard,Series 01,2,18
1386,1386,costume),Series 01,2,3
1387,1387,Leonard,Series 01,2,5
1388,1388,Penny,Series 01,1,5
1389,1389,Sheldon,Series 01,2,8
1390,1390,Penny,Series 01,2,17
1391,1391,Sheldon,Series 01,2,4
1392,1392,Penny,Series 01,4,10
1393,1393,Howard,Series 01,1,8
1394,1394,Penny,Series 01,2,6
1395,1395,Sheldon,Series 01,1,8
1396,1396,Penny,Series 01,1,2
1397,1397,Sheldon,Series 01,1,26
1398,1398,Penny,Series 01,2,18
1399,1399,Sheldon,Series 01,2,7
1400,1400,Penny,Series 01,1,28
1401,1401,Leonard,Series 01,1,5
1402,1402,Howard,Series 01,2,18
1403,1403,Penny,Series 01,2,12
1404,1404,Leonard,Series 01,1,6
1405,1405,Sheldon,Series 01,3,25
1406,1406,Penny,Series 01,3,21
1407,1407,Leonard,Series 01,2,1
1408,1408,Sheldon,Series 01,2,4
1409,1409,Raj,Series 01,2,10
1410,1410,Howard,Series 01,2,12
1411,1411,Sheldon,Series 01,2,14
1412,1412,Leonard,Series 01,3,6
1413,1413,Sheldon,Series 01,1,1
1414,1414,off-screen),Series 01,1,8
1415,1415,Raj,Series 01,1,17
1416,1416,Leonard,Series 01,1,10
1417,1417,Sheldon,Series 01,1,17
1418,1418,Howard,Series 01,3,20
1419,1419,Raj,Series 01,1,4
1420,1420,Howard,Series 01,2,33
1421,1421,Leonard,Series 01,1,6
1422,1422,Howard,Series 01,2,20
1423,1423,Raj,Series 01,5,23
1424,1424,Howard,Series 01,1,17
1425,1425,Girl,Series 01,1,2
1426,1426,Howard,Series 01,1,9
1427,1427,Leonard,Series 01,2,21
1428,1428,Sheldon,Series 01,1,8
1429,1429,Leonard,Series 01,1,2
1430,1430,Sheldon,Series 01,2,26
1431,1431,Leonard,Series 01,1,2
1432,1432,Sheldon,Series 01,1,26
1433,1433,Leonard,Series 01,1,3
1434,1434,Sheldon,Series 01,1,8
1435,1435,Leonard,Series 01,1,7
1436,1436,Sheldon,Series 01,2,2
1437,1437,Leonard,Series 01,1,6
1438,1438,Sheldon,Series 01,2,5
1439,1439,Leonard,Series 01,1,2
1440,1440,Sheldon,Series 01,1,8
1441,1441,Leonard,Series 01,2,7
1442,1442,Sheldon,Series 01,2,24
1443,1443,Costume,Series 01,1,2
1444,1444,Leonard,Series 01,1,1
1445,1445,Sheldon,Series 01,1,1
1446,1446,Girl,Series 01,1,7
1447,1447,Sheldon,Series 01,2,8
1448,1448,Girl,Series 01,1,5
1449,1449,Sheldon,Series 01,1,2
1450,1450,Girl,Series 01,1,6
1451,1451,Raj),Series 01,1,6
1452,1452,Sheldon,Series 01,1,1
1453,1453,Girl,Series 01,1,6
1454,1454,Sheldon,Series 01,2,5
1455,1455,Girl,Series 01,1,15
1456,1456,Leonard,Series 01,1,11
1457,1457,Sheldon,Series 01,2,15
1458,1458,Leonard,Series 01,1,4
1459,1459,Sheldon,Series 01,2,7
1460,1460,Leonard,Series 01,1,2
1461,1461,Sheldon,Series 01,1,1
1462,1462,Leonard,Series 01,1,6
1463,1463,Sheldon,Series 01,2,14
1464,1464,Leonard,Series 01,1,11
1465,1465,Sheldon,Series 01,3,10
1466,1466,Leonard,Series 01,2,24
1467,1467,Sheldon,Series 01,2,6
1468,1468,Leonard,Series 01,2,7
1469,1469,Sheldon,Series 01,2,12
1470,1470,Leonard,Series 01,1,8
1471,1471,Sheldon,Series 01,2,11
1472,1472,Leonard,Series 01,1,25
1473,1473,Sheldon,Series 01,4,14
1474,1474,Leonard,Series 01,3,28
1475,1475,Sheldon,Series 01,2,14
1476,1476,Leonard,Series 01,3,11
1477,1477,Sheldon,Series 01,1,23
1478,1478,Leonard,Series 01,2,4
1479,1479,Penny,Series 01,2,8
1480,1480,Sheldon,Series 01,2,17
1481,1481,Kurt,Series 01,1,6
1482,1482,Sheldon,Series 01,2,5
1483,1483,Kurt,Series 01,1,9
1484,1484,Leonard,Series 01,1,5
1485,1485,Kurt,Series 01,1,4
1486,1486,Leonard,Series 01,2,19
1487,1487,Kurt,Series 01,1,11
1488,1488,Sheldon,Series 01,2,15
1489,1489,Kurt,Series 01,1,18
1490,1490,Leonard,Series 01,1,9
1491,1491,Sheldon,Series 01,3,5
1492,1492,Kurt,Series 01,1,9
1493,1493,Penny,Series 01,1,4
1494,1494,Kurt,Series 01,2,8
1495,1495,Penny,Series 01,1,1
1496,1496,Leonard,Series 01,3,30
1497,1497,Kurt,Series 01,1,7
1498,1498,Penny,Series 01,1,12
1499,1499,Leonard,Series 01,3,23
1500,1500,Sheldon,Series 01,2,8
1501,1501,Kurt,Series 01,1,5
1502,1502,Sheldon,Series 01,2,4
1503,1503,Kurt,Series 01,2,14
1504,1504,Penny,Series 01,1,3
1505,1505,Leonard,Series 01,4,36
1506,1506,Kurt,Series 01,2,9
1507,1507,Leonard,Series 01,1,9
1508,1508,Kurt,Series 01,1,1
1509,1509,Leonard,Series 01,1,7
1510,1510,Kurt,Series 01,1,13
1511,1511,Sheldon,Series 01,2,20
1512,1512,Leonard,Series 01,1,18
1513,1513,ground),Series 01,1,4
1514,1514,Penny,Series 01,2,6
1515,1515,Kurt,Series 01,1,3
1516,1516,Penny,Series 01,2,11
1517,1517,Kurt,Series 01,3,7
1518,1518,Sheldon,Series 01,2,9
1519,1519,Penny,Series 01,1,4
1520,1520,Leonard,Series 01,2,25
1521,1521,Penny,Series 01,2,8
1522,1522,Sheldon,Series 01,3,21
1524,1524,Leonard,Series 01,1,3
1525,1525,Sheldon,Series 01,4,22
1526,1526,Leonard,Series 01,1,1
1527,1527,Sheldon,Series 01,3,8
1528,1528,Leonard,Series 01,1,3
1529,1529,Sheldon,Series 01,2,3
1530,1530,entering),Series 01,1,2
1531,1531,Leonard,Series 01,1,2
1532,1532,Penny,Series 01,1,10
1533,1533,Leonard,Series 01,2,3
1534,1534,Penny,Series 01,1,7
1535,1535,Leonard,Series 01,1,5
1536,1536,Penny,Series 01,3,17
1537,1537,Leonard,Series 01,1,7
1538,1538,Penny,Series 01,1,87
1539,1539,Leonard,Series 01,2,2
1540,1540,Penny,Series 01,1,6
1541,1541,Leonard,Series 01,1,4
1542,1542,Penny,Series 01,1,5
1543,1543,Leonard,Series 01,2,3
